1638655323881-0,PT_HE,1987,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,416,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655324016-0,PT_HE,1987,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,429,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655324152-0,PT_HE,1985,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,396,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655324287-0,PT_HE,1980,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,398,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655324423-0,PT_HE,1979,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,3,TC_FUEL_PV,-131,TC_LOX_PV,396,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655324557-0,PT_HE,1979,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,401,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655324693-0,PT_HE,1981,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,401,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655324827-0,PT_HE,1987,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,398,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655324963-0,PT_HE,1989,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,396,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655325097-0,PT_HE,1987,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,409,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655325232-0,PT_HE,1984,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,415,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655325372-0,PT_HE,1979,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,405,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655325508-0,PT_HE,1979,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,400,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655325643-0,PT_HE,1981,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,410,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655325777-0,PT_HE,1982,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,386,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
1638655325913-0,PT_HE,1988,PT_Purge,20,PT_Pneu,30,PT_FUEL_PV,-5,PT_LOX_PV,-1,PT_CHAM,2,TC_FUEL_PV,-131,TC_LOX_PV,398,TC_LOX_Valve_Main,130,TC_WATER_In,140,TC_WATER_Out,150,TC_CHAM,300,FT_Thrust,500,FL_WATER,250
