1638655679419-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,48,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638655681029-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,48,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638655683134-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,48,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638655684582-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,48,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638655686376-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,48,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638655703928-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638655705006-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638655706777-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638655709103-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638655711207-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638655713180-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638655715266-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638655827166-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638655829164-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656050151-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656056790-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656076108-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638656077758-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638656081895-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656083864-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656088533-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656089989-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656098860-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638656100587-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638656113368-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656114682-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656116812-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656124002-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656125548-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656127325-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656414597-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656422644-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656450413-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638656452603-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638656456460-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656458507-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656464008-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656465790-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656467777-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656476369-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638656478145-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638656480007-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638656489031-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656490542-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656492578-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656494254-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656496026-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656507754-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656509567-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656511704-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656513949-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656515870-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638656714704-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657032768-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657037214-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657056450-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638657058564-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638657069683-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638657071122-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638657072728-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638657077102-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638657080915-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657088881-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657090565-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657092456-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657094709-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657111966-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657114059-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657116235-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657118170-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657130798-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638657132739-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638657134943-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638657137102-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638657139235-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638657262924-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638657284775-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657295367-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638657297530-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638657299819-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657306225-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657308645-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657316670-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638657318727-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638657320314-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,48,LOX_Purge,49
1638657324411-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657335569-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657337728-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657339497-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638657341761-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658298959-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658301982-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658352576-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658360508-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658362470-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658368691-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638658370928-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638658374089-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658377746-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638658379563-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658388987-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,48
1638658391637-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,48
1638658393509-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,48
1638658397139-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658403375-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658580024-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658606012-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638658611471-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658613518-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658622025-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658624515-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658630278-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,48
1638658632707-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,48
1638658634992-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,48
1638658637348-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658717525-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658734661-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638658739426-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658741436-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658753444-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,48
1638658755852-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,48
1638658848535-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,48
1638658857673-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638658873762-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659002705-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659004718-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659089552-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638659096015-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659100456-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659102503-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659105103-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,48
1638659111968-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659114171-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659149198-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659162746-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,48,FUEL_Purge,49,LOX_Purge,49
1638659167245-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659169639-0,FUEL_Press,49,LOX_Press,48,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659172348-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659181129-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,48
1638659183458-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,48
1638659194698-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659199307-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,48,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659209010-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659610592-0,FUEL_Press,48,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659614524-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659616998-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,49,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
1638659621221-0,FUEL_Press,49,LOX_Press,49,FUEL_Vent,48,LOX_Vent,49,MAIN,49,FUEL_Purge,49,LOX_Purge,49
