Timestamp,PT_HE,PT_Purge,PT_Pneu,PT_FUEL_PV,PT_LOX_PV,PT_CHAM,TC_FUEL_PV,TC_LOX_PV,TC_LOX_Valve_Main,TC_WATER_In,TC_WATER_Out,TC_CHAM,FT_Thrust,FL_WATER
1638655780323,1956,20,30,17,-9,5,-130,376,130,140,150,300,500,250
1638655780458,1959,20,30,17,-9,5,-131,371,130,140,150,300,500,250
1638655780593,1958,20,30,17,-9,5,-130,381,130,140,150,300,500,250
1638655780727,1956,20,30,17,-9,5,-130,378,130,140,150,300,500,250
1638655780863,1951,20,30,17,-10,5,-130,379,130,140,150,300,500,250
1638655780998,1951,20,30,16,-9,5,-130,380,130,140,150,300,500,250
1638655781134,1952,20,30,16,-9,5,-131,379,130,140,150,300,500,250
1638655781268,1953,20,30,17,-9,5,-131,377,130,140,150,300,500,250
1638655781404,1958,20,30,17,-9,5,-131,379,130,140,150,300,500,250
1638655781539,1958,20,30,17,-9,4,-131,376,130,140,150,300,500,250
1638655781674,1957,20,30,17,-9,5,-131,380,130,140,150,300,500,250
1638655781809,1956,20,30,17,-10,5,-131,380,130,140,150,300,500,250
1638655781944,1952,20,30,16,-10,5,-130,377,130,140,150,300,500,250
1638655782084,1951,20,30,17,-10,5,-131,380,130,140,150,300,500,250
1638655782219,1953,20,30,17,-9,5,-131,373,130,140,150,300,500,250
1638655782354,1955,20,30,17,-9,5,-130,375,130,140,150,300,500,250
1638655782490,1958,20,30,17,-9,4,-131,377,130,140,150,300,500,250
1638655782625,1956,20,30,17,-9,4,-131,372,130,140,150,300,500,250
1638655782759,1957,20,30,16,-9,5,-130,374,130,140,150,300,500,250
1638655782895,1954,20,30,17,-9,5,-131,370,130,140,150,300,500,250
1638655783030,1950,20,30,16,-9,5,-130,373,130,140,150,300,500,250
1638655783164,1952,20,30,17,-10,5,-131,373,130,140,150,300,500,250
1638655783300,1952,20,30,17,-9,5,-131,372,130,140,150,300,500,250
1638655783436,1956,20,30,17,-9,5,-131,373,130,140,150,300,500,250
1638655783571,1958,20,30,17,-9,5,-131,380,130,140,150,300,500,250
1638655783709,1957,20,30,17,-9,4,-130,374,130,140,150,300,500,250
1638655783845,1956,20,30,17,-10,5,-130,370,130,140,150,300,500,250
1638655783979,1953,20,30,16,-10,5,-131,375,130,140,150,300,500,250
1638655784115,1950,20,30,16,-9,5,-131,380,130,140,150,300,500,250
1638655784250,1951,20,30,17,-9,5,-131,377,130,140,150,300,500,250
1638655784386,1952,20,30,17,-9,5,-130,377,130,140,150,300,500,250
1638655824049,1948,20,30,16,-10,5,-131,381,130,140,150,300,500,250
1638655824185,1949,20,30,16,-10,5,-131,381,130,140,150,300,500,250
1638655824321,1952,20,30,16,-10,5,-131,379,130,140,150,300,500,250
1638655824454,1957,20,30,17,-10,5,-131,372,130,140,150,300,500,250
1638655824594,1956,20,30,16,-10,4,-131,379,130,140,150,300,500,250
1638655824729,1956,20,30,16,-10,5,-131,381,130,140,150,300,500,250
1638655824864,1953,20,30,16,-10,5,-131,382,130,140,150,300,500,250
1638655824999,1949,20,30,16,-10,5,-131,375,130,140,150,300,500,250
1638655825135,1949,20,30,16,-10,5,-131,379,130,140,150,300,500,250
1638655825271,1950,20,30,16,-10,5,-131,375,130,140,150,300,500,250
1638655825405,1954,20,30,16,-10,5,-131,378,130,140,150,300,500,250
1638655825542,1958,20,30,16,-9,5,-131,376,130,140,150,300,500,250
1638655825676,1958,20,30,16,-10,5,-131,375,130,140,150,300,500,250
1638655825810,1956,20,30,16,-10,5,-131,370,130,140,150,300,500,250
1638655825945,1952,20,30,16,-10,5,-130,375,130,140,150,300,500,250
1638655826083,1948,20,30,16,-10,5,-131,372,130,140,150,300,500,250
1638655826219,1949,20,30,16,-10,5,-131,371,130,140,150,300,500,250
1638655826356,1945,20,30,14,-10,3,-131,372,130,140,150,300,500,250
1638655826491,1952,20,30,-3,-12,3,-131,371,130,140,150,300,500,250
1638655826627,1952,20,30,-3,-12,3,-131,378,130,140,150,300,500,250
1638655826760,1952,20,30,-4,-11,3,-131,377,130,140,150,300,500,250
1638655826896,1950,20,30,-4,-12,3,-131,373,130,140,150,300,500,250
1638655827031,1944,20,30,-4,-12,3,-130,373,130,140,150,300,500,250
1638655827169,1943,20,30,-4,-12,3,-131,372,130,140,150,300,500,250
1638655827301,1944,20,30,-4,-11,3,-130,364,130,140,150,300,500,250
1638655827437,1946,20,30,-4,-11,3,-130,369,130,140,150,300,500,250
1638655827572,1951,20,30,-4,-11,3,-130,370,130,140,150,300,500,250
1638655827707,1953,20,30,-4,-11,3,-131,370,130,140,150,300,500,250
1638655827842,1952,20,30,-4,-12,3,-131,371,130,140,150,300,500,250
1638655827982,1950,20,30,-4,-12,3,-130,371,130,140,150,300,500,250
1638655828117,1944,20,30,-4,-12,3,-131,371,130,140,150,300,500,250
1638655828252,1944,20,30,-4,-12,3,-131,372,130,140,150,300,500,250
1638655828388,1944,20,30,-4,-11,3,-130,368,130,140,150,300,500,250
1638655828522,1948,20,30,-4,-12,3,-131,374,130,140,150,300,500,250
1638655828658,1953,20,30,-4,-11,3,-131,379,130,140,150,300,500,250
1638655828792,1953,20,30,-4,-11,3,-131,380,130,140,150,300,500,250
1638655828927,1952,20,30,-6,-12,3,-130,376,130,140,150,300,500,250
1638655829063,1941,20,30,-6,-14,1,-130,376,130,140,150,300,500,250
1638655829197,1940,20,30,-6,-13,1,-130,372,130,140,150,300,500,250
1638655829334,1940,20,30,-6,-13,1,-130,372,130,140,150,300,500,250
1638655829469,1941,20,30,-6,-13,1,-131,372,130,140,150,300,500,250
1638655829607,1946,20,30,-6,-13,1,-130,379,130,140,150,300,500,250
1638655829743,1948,20,30,-6,-13,1,-130,376,130,140,150,300,500,250
1638655829878,1947,20,30,-6,-13,1,-131,373,130,140,150,300,500,250
1638655830012,1947,20,30,-6,-13,1,-130,372,130,140,150,300,500,250
1638655830149,1941,20,30,-6,-13,1,-130,371,130,140,150,300,500,250
1638655830283,1940,20,30,-6,-13,2,-131,374,130,140,150,300,500,250
1638655830419,1940,20,30,-6,-14,1,-131,375,130,140,150,300,500,250
1638655830553,1942,20,30,-6,-13,1,-130,375,130,140,150,300,500,250
1638655830688,1948,20,30,-6,-13,1,-130,377,130,140,150,300,500,250
1638655830825,1949,20,30,-6,-13,1,-131,378,130,140,150,300,500,250
1638655830960,1948,20,30,-6,-13,1,-130,376,130,140,150,300,500,250
1638655831095,1944,20,30,-6,-13,1,-131,377,130,140,150,300,500,250
1638655831229,1940,20,30,-6,-13,1,-130,383,130,140,150,300,500,250
1638655831369,1940,20,30,-6,-13,1,-130,376,130,140,150,300,500,250
1638655831504,1941,20,30,-6,-13,1,-131,377,130,140,150,300,500,250
1638655831639,1944,20,30,-6,-13,1,-131,377,130,140,150,300,500,250
1638655831774,1949,20,30,-6,-13,1,-131,378,130,140,150,300,500,250
1638655831909,1947,20,30,-6,-13,1,-131,384,130,140,150,300,500,250
1638655832045,1947,20,30,-6,-13,1,-131,380,130,140,150,300,500,250
1638655832179,1943,20,30,-6,-14,1,-131,379,130,140,150,300,500,250
1638655832315,1939,20,30,-6,-13,1,-131,376,130,140,150,300,500,250
1638655832450,1940,20,30,-6,-13,2,-131,379,130,140,150,300,500,250
1638655832586,1940,20,30,-6,-13,1,-131,381,130,140,150,300,500,250
1638655832720,1946,20,30,-6,-13,1,-131,384,130,140,150,300,500,250
1638655832856,1948,20,30,-6,-13,1,-130,389,130,140,150,300,500,250
1638655832995,1946,20,30,-6,-14,1,-130,380,130,140,150,300,500,250
1638655833130,1946,20,30,-6,-13,1,-130,380,130,140,150,300,500,250
1638655833264,1940,20,30,-6,-13,1,-131,382,130,140,150,300,500,250
1638655833400,1940,20,30,-6,-13,1,-130,380,130,140,150,300,500,250
1638655833536,1940,20,30,-6,-14,1,-131,385,130,140,150,300,500,250
1638655833670,1942,20,30,-6,-13,1,-131,386,130,140,150,300,500,250
1638655833807,1947,20,30,-6,-13,1,-131,389,130,140,150,300,500,250
1638655833940,1949,20,30,-6,-13,1,-131,387,130,140,150,300,500,250
1638655834076,1947,20,30,-6,-14,1,-131,385,130,140,150,300,500,250
1638655834212,1945,20,30,-6,-13,1,-131,387,130,140,150,300,500,250
1638655834347,1941,20,30,-6,-13,1,-131,384,130,140,150,300,500,250
1638655834481,1941,20,30,-6,-13,1,-131,386,130,140,150,300,500,250
1638655834616,1940,20,30,-6,-13,1,-131,383,130,140,150,300,500,250
1638655834756,1944,20,30,-6,-13,1,-130,380,130,140,150,300,500,250
1638655834891,1949,20,30,-6,-14,1,-131,384,130,140,150,300,500,250
1638655835026,1948,20,30,-6,-13,1,-131,380,130,140,150,300,500,250
1638655835161,1947,20,30,-6,-13,1,-130,380,130,140,150,300,500,250
1638655835297,1943,20,30,-6,-13,1,-130,381,130,140,150,300,500,250
1638655835433,1939,20,30,-6,-13,1,-131,380,130,140,150,300,500,250
1638655835566,1940,20,30,-6,-13,1,-130,382,130,140,150,300,500,250
1638655835702,1940,20,30,-6,-13,1,-130,384,130,140,150,300,500,250
1638655835837,1945,20,30,-6,-13,1,-131,381,130,140,150,300,500,250
1638655835972,1949,20,30,-6,-13,1,-131,376,130,140,150,300,500,250
1638655836107,1948,20,30,-6,-13,1,-130,375,130,140,150,300,500,250
1638655836243,1947,20,30,-6,-13,1,-131,377,130,140,150,300,500,250
1638655836382,1940,20,30,-6,-13,1,-131,376,130,140,150,300,500,250
1638655836518,1940,20,30,-6,-13,1,-131,376,130,140,150,300,500,250
1638655836653,1941,20,30,-6,-13,2,-131,379,130,140,150,300,500,250
1638655836788,1943,20,30,-6,-13,1,-131,374,130,140,150,300,500,250
1638655836922,1948,20,30,-6,-13,2,-130,384,130,140,150,300,500,250
1638655837057,1948,20,30,-6,-13,1,-131,382,130,140,150,300,500,250
1638655837193,1948,20,30,-6,-14,1,-131,383,130,140,150,300,500,250
1638655837328,1944,20,30,-6,-14,1,-131,381,130,140,150,300,500,250
1638655837463,1939,20,30,-6,-13,1,-130,381,130,140,150,300,500,250
1638655837598,1939,20,30,-6,-13,1,-131,378,130,140,150,300,500,250
1638655837734,1940,20,30,-6,-13,1,-131,379,130,140,150,300,500,250
1638655837868,1943,20,30,-6,-13,1,-131,375,130,140,150,300,500,250
1638655838003,1948,20,30,-6,-13,1,-131,366,130,140,150,300,500,250
1638655838143,1948,20,30,-6,-14,1,-131,371,130,140,150,300,500,250
1638655838278,1947,20,30,-6,-13,1,-131,367,130,140,150,300,500,250
1638655838413,1941,20,30,-6,-13,1,-131,371,130,140,150,300,500,250
1638655838548,1939,20,30,-6,-14,1,-131,385,130,140,150,300,500,250
1638655838684,1940,20,30,-6,-13,1,-131,378,130,140,150,300,500,250
1638655838819,1941,20,30,-6,-13,1,-131,375,130,140,150,300,500,250
1638655838953,1946,20,30,-6,-13,1,-131,375,130,140,150,300,500,250
1638655839089,1947,20,30,-6,-14,1,-131,383,130,140,150,300,500,250
1638655839225,1948,20,30,-6,-13,1,-130,376,130,140,150,300,500,250
1638655839359,1946,20,30,-6,-13,1,-131,372,130,140,150,300,500,250
1638655839494,1940,20,30,-6,-13,1,-131,378,130,140,150,300,500,250
1638655839630,1939,20,30,-6,-14,1,-130,372,130,140,150,300,500,250
1638655839768,1940,20,30,-6,-13,1,-131,378,130,140,150,300,500,250
1638655839905,1943,20,30,-6,-14,1,-131,374,130,140,150,300,500,250
1638655840040,1947,20,30,-6,-14,1,-130,374,130,140,150,300,500,250
1638655840175,1949,20,30,-6,-13,1,-131,375,130,140,150,300,500,250
1638655840310,1947,20,30,-6,-13,1,-130,375,130,140,150,300,500,250
1638655840445,1943,20,30,-6,-13,1,-130,375,130,140,150,300,500,250
1638655840580,1937,20,30,-6,-13,1,-130,369,130,140,150,300,500,250
1638655840716,1937,20,30,-6,-13,1,-131,367,130,140,150,300,500,250
1638655840850,1936,20,30,-6,-13,1,-131,376,130,140,150,300,500,250
1638655840985,1941,20,30,-6,-13,1,-131,377,130,140,150,300,500,250
1638655841121,1942,20,30,-6,-13,1,-130,371,130,140,150,300,500,250
1638655841256,1940,20,30,-6,-13,1,-130,374,130,140,150,300,500,250
1638656039224,1946,20,30,-6,-11,1,-131,328,130,140,150,300,500,250
1638656039252,1952,20,30,-6,-11,1,-131,335,130,140,150,300,500,250
1638656039265,1946,20,30,-6,-11,1,-131,328,130,140,150,300,500,250
1638656040258,1944,20,30,-6,-11,1,-130,332,130,140,150,300,500,250
1638656040394,1945,20,30,-6,-11,1,-131,322,130,140,150,300,500,250
1638656040530,1948,20,30,-6,-11,1,-131,334,130,140,150,300,500,250
1638656040665,1952,20,30,-6,-11,1,-131,339,130,140,150,300,500,250
1638656040800,1952,20,30,-6,-12,1,-131,327,130,140,150,300,500,250
1638656040934,1952,20,30,-6,-11,1,-131,317,130,140,150,300,500,250
1638656041070,1947,20,30,-6,-12,1,-131,305,130,140,150,300,500,250
1638656041206,1944,20,30,-6,-11,1,-131,312,130,140,150,300,500,250
1638656041341,1943,20,30,-6,-12,1,-131,314,130,140,150,300,500,250
1638656041475,1946,20,30,-6,-11,1,-131,308,130,140,150,300,500,250
1638656041611,1949,20,30,-6,-11,1,-131,328,130,140,150,300,500,250
1638656041746,1952,20,30,-6,-12,1,-131,320,130,140,150,300,500,250
1638656041880,1953,20,30,-6,-12,1,-131,349,130,140,150,300,500,250
1638656042020,1952,20,30,-6,-11,1,-131,347,130,140,150,300,500,250
1638656042155,1946,20,30,-6,-11,1,-131,346,130,140,150,300,500,250
1638656042290,1945,20,30,-6,-11,1,-131,345,130,140,150,300,500,250
1638656042425,1944,20,30,-6,-11,1,-131,339,130,140,150,300,500,250
1638656042561,1946,20,30,-6,-11,1,-131,346,130,140,150,300,500,250
1638656042697,1951,20,30,-6,-11,1,-131,335,130,140,150,300,500,250
1638656042832,1952,20,30,-6,-12,1,-131,341,130,140,150,300,500,250
1638656042967,1952,20,30,-6,-11,1,-131,338,130,140,150,300,500,250
1638656043102,1951,20,30,-6,-11,1,-131,335,130,140,150,300,500,250
1638656043236,1945,20,30,-6,-12,1,-130,333,130,140,150,300,500,250
1638656043373,1943,20,30,-6,-11,1,-131,326,130,140,150,300,500,250
1638656043506,1944,20,30,-6,-11,1,-131,335,130,140,150,300,500,250
1638656043643,1947,20,30,-6,-11,1,-131,332,130,140,150,300,500,250
1638656043781,1953,20,30,-6,-11,1,-131,337,130,140,150,300,500,250
1638656043917,1954,20,30,-6,-11,1,-131,326,130,140,150,300,500,250
1638656044052,1951,20,30,-6,-11,1,-131,327,130,140,150,300,500,250
1638656044188,1949,20,30,-6,-11,1,-131,315,130,140,150,300,500,250
1638656044322,1943,20,30,-6,-11,1,-131,304,130,140,150,300,500,250
1638656044457,1945,20,30,-6,-11,1,-131,319,130,140,150,300,500,250
1638656044593,1947,20,30,-6,-11,1,-131,328,130,140,150,300,500,250
1638656044728,1950,20,30,-6,-11,1,-131,328,130,140,150,300,500,250
1638656044863,1953,20,30,-6,-11,1,-131,323,130,140,150,300,500,250
1638656044998,1952,20,30,-6,-11,1,-131,341,130,140,150,300,500,250
1638656045134,1952,20,30,-6,-11,1,-131,333,130,140,150,300,500,250
1638656045268,1947,20,30,-6,-11,1,-131,318,130,140,150,300,500,250
1638656045407,1944,20,30,-6,-11,1,-131,341,130,140,150,300,500,250
1638656045543,1944,20,30,-6,-11,1,-131,343,130,140,150,300,500,250
1638656045677,1946,20,30,-6,-11,1,-131,334,130,140,150,300,500,250
1638656045813,1951,20,30,-6,-11,1,-131,331,130,140,150,300,500,250
1638656045948,1953,20,30,-6,-11,1,-131,334,130,140,150,300,500,250
1638656046083,1952,20,30,-6,-11,1,-131,349,130,140,150,300,500,250
1638656046218,1951,20,30,-6,-11,1,-131,339,130,140,150,300,500,250
1638656046354,1946,20,30,-6,-12,1,-131,337,130,140,150,300,500,250
1638656046488,1945,20,30,-6,-11,1,-131,346,130,140,150,300,500,250
1638656046624,1945,20,30,-6,-11,1,-131,343,130,140,150,300,500,250
1638656046759,1947,20,30,-6,-11,1,-131,350,130,140,150,300,500,250
1638656046895,1953,20,30,-6,-11,1,-131,355,130,140,150,300,500,250
1638656047029,1953,20,30,-6,-11,1,-131,357,130,140,150,300,500,250
1638656047168,1952,20,30,-6,-12,1,-131,360,130,140,150,300,500,250
1638656047304,1948,20,30,-6,-12,1,-131,361,130,140,150,300,500,250
1638656047439,1944,20,30,-6,-12,1,-131,356,130,140,150,300,500,250
1638656047574,1944,20,30,-6,-11,1,-131,354,130,140,150,300,500,250
1638656047709,1945,20,30,-6,-11,1,-130,359,130,140,150,300,500,250
1638656047845,1948,20,30,-6,-11,1,-131,358,130,140,150,300,500,250
1638656047980,1954,20,30,-6,-11,1,-131,356,130,140,150,300,500,250
1638656048115,1952,20,30,-6,-11,1,-131,347,130,140,150,300,500,250
1638656048250,1951,20,30,-6,-12,1,-131,359,130,140,150,300,500,250
1638656048385,1948,20,30,-6,-12,1,-131,351,130,140,150,300,500,250
1638656048520,1945,20,30,-6,-11,1,-131,353,130,140,150,300,500,250
1638656048655,1946,20,30,-6,-12,1,-130,356,130,140,150,300,500,250
1638656048794,1946,20,30,-6,-11,1,-131,349,130,140,150,300,500,250
1638656048930,1951,20,30,-6,-11,1,-131,350,130,140,150,300,500,250
1638656049065,1953,20,30,-6,-12,1,-131,346,130,140,150,300,500,250
1638656049201,1953,20,30,-6,-11,1,-131,355,130,140,150,300,500,250
1638656049336,1951,20,30,-6,-11,1,-131,354,130,140,150,300,500,250
1638656049471,1946,20,30,-6,-12,1,-131,351,130,140,150,300,500,250
1638656049606,1944,20,30,-6,-11,1,-131,352,130,140,150,300,500,250
1638656049741,1945,20,30,-6,-12,1,-131,349,130,140,150,300,500,250
1638656049876,1948,20,30,-6,-11,1,-131,346,130,140,150,300,500,250
1638656050011,1955,20,30,-4,-11,3,-131,356,130,140,150,300,500,250
1638656050147,1958,20,30,-4,-9,3,-131,354,130,140,150,300,500,250
1638656050281,1957,20,30,-4,-10,3,-131,357,130,140,150,300,500,250
1638656050417,1954,20,30,-4,-9,3,-131,359,130,140,150,300,500,250
1638656050555,1951,20,30,-5,-10,3,-131,363,130,140,150,300,500,250
1638656050692,1949,20,30,-4,-10,3,-131,361,130,140,150,300,500,250
1638656050826,1950,20,30,-4,-9,3,-131,366,130,140,150,300,500,250
1638656050961,1953,20,30,-4,-10,3,-131,365,130,140,150,300,500,250
1638656051096,1958,20,30,-4,-10,3,-131,356,130,140,150,300,500,250
1638656051231,1958,20,30,-4,-10,3,-131,356,130,140,150,300,500,250
1638656051367,1957,20,30,-4,-9,3,-131,360,130,140,150,300,500,250
1638656051502,1952,20,30,-4,-10,3,-131,366,130,140,150,300,500,250
1638656051637,1950,20,30,-4,-10,3,-131,363,130,140,150,300,500,250
1638656051772,1951,20,30,-5,-10,3,-131,365,130,140,150,300,500,250
1638656051908,1950,20,30,-4,-9,3,-131,359,130,140,150,300,500,250
1638656052042,1955,20,30,-4,-10,2,-131,359,130,140,150,300,500,250
1638656052177,1958,20,30,-4,-10,3,-131,367,130,140,150,300,500,250
1638656052317,1956,20,30,-4,-10,3,-131,360,130,140,150,300,500,250
1638656052452,1956,20,30,-4,-10,3,-131,358,130,140,150,300,500,250
1638656052587,1950,20,30,-4,-9,3,-131,353,130,140,150,300,500,250
1638656052723,1949,20,30,-4,-10,3,-131,355,130,140,150,300,500,250
1638656052858,1951,20,30,-4,-10,3,-131,354,130,140,150,300,500,250
1638656052993,1951,20,30,-4,-10,3,-131,354,130,140,150,300,500,250
1638656053128,1956,20,30,-4,-9,3,-131,353,130,140,150,300,500,250
1638656053263,1958,20,30,-4,-10,3,-131,347,130,140,150,300,500,250
1638656053398,1956,20,30,-4,-9,3,-131,347,130,140,150,300,500,250
1638656053534,1954,20,30,-4,-10,3,-131,342,130,140,150,300,500,250
1638656053668,1949,20,30,-4,-10,3,-131,349,130,140,150,300,500,250
1638656053804,1949,20,30,-4,-10,3,-131,346,130,140,150,300,500,250
1638656053942,1950,20,30,-5,-10,3,-131,348,130,140,150,300,500,250
1638656054078,1953,20,30,-4,-10,3,-131,352,130,140,150,300,500,250
1638656054214,1957,20,30,-5,-9,3,-131,348,130,140,150,300,500,250
1638656054349,1957,20,30,-4,-9,3,-131,347,130,140,150,300,500,250
1638656054484,1957,20,30,-4,-9,3,-131,355,130,140,150,300,500,250
1638656054618,1951,20,30,-5,-10,3,-131,355,130,140,150,300,500,250
1638656054755,1949,20,30,-5,-10,3,-131,352,130,140,150,300,500,250
1638656054890,1950,20,30,-5,-9,3,-131,348,130,140,150,300,500,250
1638656055025,1951,20,30,-4,-10,3,-130,348,130,140,150,300,500,250
1638656055160,1955,20,30,-5,-9,3,-131,351,130,140,150,300,500,250
1638656055295,1957,20,30,-5,-10,3,-131,348,130,140,150,300,500,250
1638656055432,1956,20,30,-4,-10,3,-131,348,130,140,150,300,500,250
1638656055566,1957,20,30,-5,-10,3,-131,346,130,140,150,300,500,250
1638656055704,1950,20,30,-4,-10,3,-131,337,130,140,150,300,500,250
1638656055840,1950,20,30,-5,-10,3,-131,348,130,140,150,300,500,250
1638656055974,1951,20,30,-4,-9,3,-131,346,130,140,150,300,500,250
1638656056110,1951,20,30,-4,-9,3,-131,341,130,140,150,300,500,250
1638656056246,1972,20,30,12,-5,9,-131,345,130,140,150,300,500,250
1638656056382,1974,20,30,11,-4,9,-131,338,130,140,150,300,500,250
1638656056515,1972,20,30,12,-4,9,-130,339,130,140,150,300,500,250
1638656056651,1971,20,30,13,-4,9,-131,342,130,140,150,300,500,250
1638656056787,1965,20,30,15,-4,9,-131,337,130,140,150,300,500,250
1638656056921,1965,20,30,16,-4,9,-131,335,130,140,150,300,500,250
1638656057056,1964,20,30,18,-3,9,-130,339,130,140,150,300,500,250
1638656057191,1969,20,30,19,-4,9,-131,333,130,140,150,300,500,250
1638656057327,1971,20,30,21,-4,9,-131,330,130,140,150,300,500,250
1638656057464,1973,20,30,23,-4,9,-131,343,130,140,150,300,500,250
1638656057600,1970,20,30,23,-4,9,-130,342,130,140,150,300,500,250
1638656057735,1966,20,30,25,-4,9,-131,335,130,140,150,300,500,250
1638656057871,1962,20,30,27,-4,9,-131,342,130,140,150,300,500,250
1638656058007,1963,20,30,28,-3,9,-131,344,130,140,150,300,500,250
1638656058141,1963,20,30,30,-4,9,-131,342,130,140,150,300,500,250
1638656058278,1968,20,30,31,-4,9,-131,335,130,140,150,300,500,250
1638656058412,1969,20,30,32,-3,9,-131,346,130,140,150,300,500,250
1638656058547,1970,20,30,34,-4,9,-131,341,130,140,150,300,500,250
1638656058682,1967,20,30,35,-4,9,-131,339,130,140,150,300,500,250
1638656058818,1963,20,30,36,-4,9,-131,340,130,140,150,300,500,250
1638656058952,1961,20,30,37,-4,9,-131,339,130,140,150,300,500,250
1638656059087,1962,20,30,39,-4,9,-131,341,130,140,150,300,500,250
1638656059228,1963,20,30,40,-4,9,-131,339,130,140,150,300,500,250
1638656059362,1969,20,30,41,-4,9,-131,342,130,140,150,300,500,250
1638656059497,1968,20,30,42,-4,9,-131,333,130,140,150,300,500,250
1638656059634,1968,20,30,43,-4,9,-131,334,130,140,150,300,500,250
1638656059768,1965,20,30,43,-4,9,-131,338,130,140,150,300,500,250
1638656059902,1960,20,30,44,-4,9,-131,339,130,140,150,300,500,250
1638656060039,1960,20,30,45,-4,9,-131,338,130,140,150,300,500,250
1638656060174,1961,20,30,46,-4,9,-131,337,130,140,150,300,500,250
1638656060307,1963,20,30,47,-3,9,-131,336,130,140,150,300,500,250
1638656060444,1969,20,30,48,-4,9,-131,332,130,140,150,300,500,250
1638656060578,1967,20,30,48,-4,9,-131,336,130,140,150,300,500,250
1638656060715,1966,20,30,48,-4,9,-131,332,130,140,150,300,500,250
1638656060849,1963,20,30,49,-4,9,-131,333,130,140,150,300,500,250
1638656060987,1959,20,30,49,-4,9,-131,342,130,140,150,300,500,250
1638656061124,1959,20,30,50,-4,9,-131,341,130,140,150,300,500,250
1638656061258,1959,20,30,50,-4,9,-131,332,130,140,150,300,500,250
1638656061394,1965,20,30,51,-4,9,-131,331,130,140,150,300,500,250
1638656061529,1967,20,30,51,-4,9,-131,328,130,140,150,300,500,250
1638656061665,1967,20,30,52,-4,9,-131,331,130,140,150,300,500,250
1638656061798,1966,20,30,52,-4,9,-131,332,130,140,150,300,500,250
1638656061935,1958,20,30,52,-4,9,-131,331,130,140,150,300,500,250
1638656062070,1958,20,30,52,-4,9,-131,331,130,140,150,300,500,250
1638656062205,1958,20,30,53,-4,9,-131,335,130,140,150,300,500,250
1638656062340,1960,20,30,53,-4,9,-130,333,130,140,150,300,500,250
1638656062475,1966,20,30,53,-4,9,-131,331,130,140,150,300,500,250
1638656062610,1967,20,30,54,-4,9,-131,321,130,140,150,300,500,250
1638656062749,1966,20,30,54,-4,9,-131,329,130,140,150,300,500,250
1638656062885,1963,20,30,54,-4,9,-131,327,130,140,150,300,500,250
1638656063019,1958,20,30,54,-4,9,-131,326,130,140,150,300,500,250
1638656063155,1957,20,30,54,-4,9,-131,324,130,140,150,300,500,250
1638656063290,1958,20,30,54,-4,9,-131,321,130,140,150,300,500,250
1638656063425,1963,20,30,55,-4,9,-131,326,130,140,150,300,500,250
1638656063561,1966,20,30,55,-4,9,-131,325,130,140,150,300,500,250
1638656063695,1965,20,30,55,-4,9,-131,323,130,140,150,300,500,250
1638656063830,1966,20,30,55,-4,9,-131,325,130,140,150,300,500,250
1638656063967,1962,20,30,55,-4,9,-130,334,130,140,150,300,500,250
1638656064100,1959,20,30,55,-4,9,-131,334,130,140,150,300,500,250
1638656064236,1957,20,30,56,-4,9,-130,338,130,140,150,300,500,250
1638656064372,1959,20,30,56,-4,9,-131,335,130,140,150,300,500,250
1638656064509,1964,20,30,56,-4,9,-131,335,130,140,150,300,500,250
1638656064646,1965,20,30,56,-4,9,-131,346,130,140,150,300,500,250
1638656064781,1965,20,30,56,-4,9,-131,341,130,140,150,300,500,250
1638656064917,1965,20,30,56,-4,9,-131,339,130,140,150,300,500,250
1638656065052,1959,20,30,56,-4,9,-131,344,130,140,150,300,500,250
1638656065186,1958,20,30,57,-4,9,-131,337,130,140,150,300,500,250
1638656065321,1958,20,30,57,-4,9,-131,331,130,140,150,300,500,250
1638656065457,1958,20,30,57,-4,9,-131,334,130,140,150,300,500,250
1638656065591,1966,20,30,57,-4,9,-131,330,130,140,150,300,500,250
1638656065727,1966,20,30,57,-4,9,-131,337,130,140,150,300,500,250
1638656065862,1966,20,30,58,-4,9,-131,341,130,140,150,300,500,250
1638656065997,1963,20,30,58,-4,9,-131,343,130,140,150,300,500,250
1638656066132,1959,20,30,58,-4,9,-131,342,130,140,150,300,500,250
1638656066270,1957,20,30,58,-4,9,-131,341,130,140,150,300,500,250
1638656066407,1959,20,30,58,-4,9,-131,346,130,140,150,300,500,250
1638656066542,1960,20,30,58,-4,9,-131,339,130,140,150,300,500,250
1638656066677,1965,20,30,59,-4,9,-131,343,130,140,150,300,500,250
1638656066812,1964,20,30,59,-4,9,-131,347,130,140,150,300,500,250
1638656066948,1963,20,30,59,-4,9,-131,343,130,140,150,300,500,250
1638656067082,1964,20,30,59,-4,9,-130,346,130,140,150,300,500,250
1638656067218,1957,20,30,59,-4,9,-130,352,130,140,150,300,500,250
1638656067353,1958,20,30,59,-3,9,-130,356,130,140,150,300,500,250
1638656067487,1958,20,30,60,-4,9,-130,356,130,140,150,300,500,250
1638656067622,1962,20,30,60,-3,9,-131,355,130,140,150,300,500,250
1638656067758,1967,20,30,60,-4,9,-131,353,130,140,150,300,500,250
1638656067894,1967,20,30,60,-4,9,-131,351,130,140,150,300,500,250
1638656068032,1964,20,30,60,-4,9,-131,355,130,140,150,300,500,250
