Timestamp,PT_HE,PT_Purge,PT_Pneu,PT_FUEL_PV,PT_LOX_PV,PT_CHAM,TC_FUEL_PV,TC_LOX_PV,TC_LOX_Valve_Main,TC_WATER_In,TC_WATER_Out,TC_CHAM,FT_Thrust,FL_WATER
1637620902247,-8,20,30,-37,-5,100,-134,569,130,140,150,300,500,250
1637620902260,-7,20,30,-37,-5,100,-134,569,130,140,150,300,500,250
1637620902277,-7,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620902602,-8,20,30,-37,-5,100,-134,569,130,140,150,300,500,250
1637620902986,-12,20,30,-37,-5,100,-134,569,130,140,150,300,500,250
1637620903373,-16,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620903759,-16,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620904147,-16,20,30,-37,-5,100,-134,569,130,140,150,300,500,250
1637620904532,-13,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620904917,-7,20,30,-37,-5,100,-134,569,130,140,150,300,500,250
1637620905302,-6,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620905687,-7,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620906072,-7,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620906458,-13,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620906842,-15,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620907228,-15,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620907615,-16,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620908001,-14,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620908386,-8,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620908772,-6,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620909157,-7,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620909542,-8,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620909927,-13,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620910311,-16,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620910696,-16,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620911084,-15,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620911471,-12,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620911856,-7,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620912241,-7,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620912625,-7,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620913011,-8,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620913395,-14,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620913780,-16,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620914167,-16,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620914553,-16,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620914941,-13,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620915325,-7,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620915710,-7,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620916095,-7,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620916481,-8,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620916866,-15,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620917250,-17,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620917635,-16,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620918020,-15,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620918413,-12,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620918794,-8,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620919179,-7,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620919564,-9,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620919950,-9,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620920334,-15,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620920718,-17,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620921104,-16,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620921488,-16,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620921878,-13,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620922263,-10,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620922648,-8,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620923033,-8,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620923418,-8,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620923802,-14,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620924188,-16,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620924573,-16,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620924958,-15,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620925347,-14,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620925733,-9,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620926117,-8,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620926502,-7,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620926888,-8,20,30,-38,-5,100,-134,569,130,140,150,300,500,250
1637620927275,-12,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620927657,-17,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620928042,-17,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620928428,-16,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620928817,-15,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620929202,-10,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620929587,-7,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620929972,-8,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620930357,-8,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620930741,-11,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620931127,-16,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620931514,-17,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620931897,-16,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620932281,-16,20,30,-39,-5,100,-134,569,130,140,150,300,500,250
1637620932670,-7,20,30,-26,-4,100,-134,569,130,140,150,300,500,250
1637620933055,-2,20,30,-27,-3,100,-133,569,130,140,150,300,500,250
1637620933441,-3,20,30,-26,-3,100,-133,569,130,140,150,300,500,250
1637620933827,-4,20,30,-25,-3,100,-133,569,130,140,150,300,500,250
1637620934210,-5,20,30,-25,-3,100,-133,569,130,140,150,300,500,250
1637620934596,-11,20,30,-25,-4,100,-133,569,130,140,150,300,500,250
1637620934980,-13,20,30,-25,-3,100,-133,569,130,140,150,300,500,250
1637620935365,-13,20,30,-25,-3,100,-133,569,130,140,150,300,500,250
1637620935751,-12,20,30,-25,-3,100,-133,569,130,140,150,300,500,250
1637620936139,-8,20,30,-25,-4,100,-133,569,130,140,150,300,500,250
1637620936524,-4,20,30,-26,-3,100,-133,569,130,140,150,300,500,250
1637620936910,-4,20,30,-26,-4,100,-133,569,130,140,150,300,500,250
1637620937295,-4,20,30,-26,-3,100,-133,569,130,140,150,300,500,250
1637620937680,-4,20,30,-25,-3,100,-133,569,130,140,150,300,500,250
1637620938066,-10,20,30,-26,-3,100,-133,569,130,140,150,300,500,250
1637620938449,-13,20,30,-26,-3,100,-133,569,130,140,150,300,500,250
1637620938835,-13,20,30,-26,-3,100,-133,569,130,140,150,300,500,250
1637620939220,-13,20,30,-26,-4,100,-133,569,130,140,150,300,500,250
1637620939608,-10,20,30,-26,-3,100,-133,569,130,140,150,300,500,250
1637620939994,-5,20,30,-26,-3,100,-133,569,130,140,150,300,500,250
1637620940379,-3,20,30,-27,-3,100,-133,569,130,140,150,300,500,250
1637620940764,-4,20,30,-27,-3,100,-133,569,130,140,150,300,500,250
1637620941149,-3,20,30,-27,-3,100,-133,569,130,140,150,300,500,250
1637620941534,-8,20,30,-27,-4,100,-133,569,130,140,150,300,500,250
1637620941918,-13,20,30,-27,-3,100,-133,569,130,140,150,300,500,250
1637620942304,-13,20,30,-27,-4,100,-133,569,130,140,150,300,500,250
1637620942690,-13,20,30,-27,-4,100,-133,569,130,140,150,300,500,250
1637620943077,-11,20,30,-27,-3,100,-133,569,130,140,150,300,500,250
1637620943463,-6,20,30,-27,-3,100,-133,569,130,140,150,300,500,250
1637620943848,-4,20,30,-27,-3,100,-133,569,130,140,150,300,500,250
1637620944233,-5,20,30,-27,-3,100,-133,569,130,140,150,300,500,250
1637620944618,-5,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620945004,-8,20,30,-27,-4,100,-133,569,130,140,150,300,500,250
1637620945389,-12,20,30,-27,-4,100,-133,569,130,140,150,300,500,250
1637620945773,-13,20,30,-27,-3,100,-133,569,130,140,150,300,500,250
1637620946159,-12,20,30,-28,-4,100,-133,569,130,140,150,300,500,250
1637620946547,-11,20,30,-28,-4,100,-133,569,130,140,150,300,500,250
1637620946932,-6,20,30,-27,-4,100,-133,569,130,140,150,300,500,250
1637620947318,-4,20,30,-27,-4,100,-133,569,130,140,150,300,500,250
1637620947701,-4,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620948088,-3,20,30,-27,-3,100,-134,569,130,140,150,300,500,250
1637620948473,-7,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620948856,-12,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620949242,-13,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620949627,-12,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620950012,-12,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620950402,-7,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620950786,-4,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620951172,-3,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620951556,-4,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620951942,-6,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620952326,-11,20,30,-28,-4,100,-133,569,130,140,150,300,500,250
1637620952711,-13,20,30,-28,-3,100,-134,569,130,140,150,300,500,250
1637620953095,-12,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620953482,-12,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620953870,-8,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620954255,-4,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620954641,-4,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620955026,-5,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620955411,-5,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620955795,-11,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620956181,-13,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620956565,-13,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620956950,-12,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620957340,-9,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620957725,-5,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620958111,-4,20,30,-28,-3,100,-133,569,130,140,150,300,500,250
1637620958494,-5,20,30,-30,-4,100,-133,569,130,140,150,300,500,250
1637620958880,-6,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620959264,-12,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637620959650,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620960034,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620960420,-12,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620960809,-8,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620961195,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620961578,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620961963,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620962349,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620962733,-11,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620963119,-14,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637620963503,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620963889,-12,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620964278,-9,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620964668,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620965048,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620965433,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620965818,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620966203,-10,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620966589,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620966972,-12,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620967358,-12,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637620967743,-10,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620968133,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620968516,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620968902,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620969287,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620969672,-10,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620970058,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620970443,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620970827,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620971212,-10,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620971601,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620971986,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620972371,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620972757,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620973141,-10,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620973526,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620973912,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620974296,-12,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620974682,-10,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620975070,-6,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620975455,-5,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637620975840,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620976226,-6,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637620976611,-10,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620976996,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620977381,-14,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637620977767,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620978151,-11,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620978536,-6,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620978925,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620979310,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620979694,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620980080,-9,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620980465,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620980849,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620981235,-12,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620981619,-10,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637620982005,-6,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620982394,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620982780,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620983164,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620983549,-9,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620983934,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620984318,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620984704,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620985088,-11,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620985474,-7,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620985862,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620986249,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620986632,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620987018,-7,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637620987403,-12,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620987788,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620988176,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620988557,-12,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620988943,-9,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620989327,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620989720,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620990102,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620990487,-6,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620990872,-12,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620991257,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620991642,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620992026,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620992412,-9,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620992796,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620993186,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620993571,-4,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637620993956,-6,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620994341,-12,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620994726,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620995112,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620995496,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620995882,-9,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620996267,-5,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637620996656,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620997040,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620997425,-6,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620997811,-11,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620998197,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620998581,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620998968,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620999351,-11,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637620999736,-6,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637621000124,-4,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621000510,0,20,30,-30,-2,100,-133,569,130,140,150,300,500,250
1637621000894,-1,20,30,-30,-2,100,-133,569,130,140,150,300,500,250
1637621001280,-6,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621001665,-9,20,30,-30,-2,100,-133,569,130,140,150,300,500,250
1637621002050,-9,20,30,-30,-2,100,-133,569,130,140,150,300,500,250
1637621002434,-9,20,30,-30,-2,100,-133,569,130,140,150,300,500,250
1637621002820,-11,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621003205,-7,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621003593,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621003978,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621004364,-6,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621004749,-9,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621005133,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621005517,-9,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621005904,-8,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621006289,-8,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621006674,-4,20,30,-30,-2,100,-133,569,130,140,150,300,500,250
1637621007059,0,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621007449,0,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621007833,0,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621008218,-2,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621008603,-7,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621008989,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621009373,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621009758,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621010142,-8,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621010528,-6,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621010917,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621011302,-5,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621011687,-6,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621012072,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621012457,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621012841,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621013227,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621013615,-10,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621013997,-7,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621014386,-6,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621014772,9,20,30,-26,1,100,-133,569,130,140,150,300,500,250
1637621015156,7,20,30,-26,1,100,-133,569,130,140,150,300,500,250
1637621015542,2,20,30,-26,1,100,-133,569,130,140,150,300,500,250
1637621015927,0,20,30,-26,1,100,-133,569,130,140,150,300,500,250
1637621016311,0,20,30,-26,2,100,-133,569,130,140,150,300,500,250
1637621016696,0,20,30,-26,1,100,-133,569,130,140,150,300,500,250
1637621017082,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621017466,-7,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621017855,-7,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621018239,-7,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621018625,-8,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637621019011,3,20,30,-26,1,100,-133,569,130,140,150,300,500,250
1637621019396,0,20,30,-26,1,100,-133,569,130,140,150,300,500,250
1637621019780,0,20,30,-26,2,100,-133,569,130,140,150,300,500,250
1637621020166,0,20,30,-26,1,100,-133,569,130,140,150,300,500,250
1637621020551,1,20,30,-26,1,100,-133,569,130,140,150,300,500,250
1637621020935,7,20,30,-26,1,100,-133,569,130,140,150,300,500,250
1637621021320,-7,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637621021709,-7,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637621022095,-7,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621022480,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621022866,-11,20,30,-30,-3,100,-133,569,130,140,150,300,500,250
1637621023250,-9,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621023635,-10,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621024020,-8,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621024407,-3,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621024789,-1,20,30,-30,-2,100,-133,569,130,140,150,300,500,250
1637621025179,-1,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621025564,-1,20,30,-30,-2,100,-133,569,130,140,150,300,500,250
1637621025949,-12,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621026333,-16,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621026718,-15,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621027105,-15,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637621027488,-13,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621027873,-8,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621028258,-6,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621028647,0,20,30,-28,0,100,-133,569,130,140,150,300,500,250
1637621029032,0,20,30,-29,0,100,-133,569,130,140,150,300,500,250
1637621029418,-4,20,30,-29,0,100,-133,569,130,140,150,300,500,250
1637621029804,-7,20,30,-29,0,100,-133,569,130,140,150,300,500,250
1637621030188,-6,20,30,-29,0,100,-133,569,130,140,150,300,500,250
1637621030574,-6,20,30,-28,0,100,-133,569,130,140,150,300,500,250
1637621030957,-2,20,30,-29,0,100,-133,569,130,140,150,300,500,250
1637621031344,1,20,30,-32,0,100,-133,569,130,140,150,300,500,250
1637621031728,-7,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621032116,-7,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637621032506,-8,20,30,-31,-3,100,-133,569,130,140,150,300,500,250
1637621032888,-14,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621033273,-9,20,30,-29,-1,100,-133,569,130,140,150,300,500,250
1637621033658,-9,20,30,-29,-1,100,-133,569,130,140,150,300,500,250
1637621034043,-8,20,30,-30,-1,100,-133,569,130,140,150,300,500,250
1637621034427,-5,20,30,-29,-1,100,-133,569,130,140,150,300,500,250
1637621034817,-1,20,30,-29,-1,100,-133,569,130,140,150,300,500,250
1637621035197,0,20,30,-29,-1,100,-133,569,130,140,150,300,500,250
1637621035585,-7,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621035971,-10,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621036356,-15,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637621036742,-16,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621037127,-15,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621037511,-15,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621037896,-10,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621038281,-7,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621038665,-7,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621039054,-7,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637621039440,-10,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621039826,-15,20,30,-32,-4,100,-133,569,130,140,150,300,500,250
1637621040211,-16,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621040595,-15,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621040980,-15,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621041366,-10,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
1637621041750,-7,20,30,-32,-3,100,-133,569,130,140,150,300,500,250
